Invoice Number,Invoice Date,Amount,Status,Recurring,First Invoice,Amount Due,Payments,Currency,Customer Billing Country
89322,26-Sep-2022 12:03,500,Voided,FALSE,FALSE,500,0,USD,IN
89321,26-Sep-2022 12:01,400,Voided,FALSE,FALSE,400,0,USD,IN
89320,26-Sep-2022 11:57,900,Paid,FALSE,FALSE,0,900,USD,
89319,26-Sep-2022 11:56,900,Voided,FALSE,FALSE,900,0,USD,
89318,26-Sep-2022 11:54,900,Voided,FALSE,FALSE,900,0,USD,
89317,26-Sep-2022 11:52,0,Paid,TRUE,TRUE,0,0,USD,
89316,26-Sep-2022 11:52,189,Paid,TRUE,FALSE,0,189,USD,
89315,26-Sep-2022 11:50,30,Paid,FALSE,FALSE,0,30,USD,
89314,26-Sep-2022 11:50,49,Payment Due,TRUE,FALSE,49,0,USD,
89313,26-Sep-2022 11:48,80,Voided,FALSE,FALSE,80,0,USD,
89312,26-Sep-2022 11:45,98,Paid,TRUE,TRUE,0,98,USD,
89311,26-Sep-2022 11:38,49,Paid,TRUE,FALSE,0,49,USD,
89310,26-Sep-2022 11:33,0,Paid,TRUE,TRUE,0,0,USD,
89309,26-Sep-2022 11:27,10,Paid,FALSE,FALSE,0,10,USD,
89308,26-Sep-2022 11:25,10,Paid,FALSE,FALSE,0,10,USD,
89307,26-Sep-2022 11:24,80,Voided,FALSE,FALSE,80,0,USD,
89306,26-Sep-2022 11:23,49,Payment Due,TRUE,FALSE,49,0,USD,
89305,26-Sep-2022 11:23,80,Voided,FALSE,FALSE,80,0,USD,
89304,26-Sep-2022 11:23,10,Voided,FALSE,FALSE,10,0,USD,
89303,26-Sep-2022 11:20,80,Voided,FALSE,FALSE,80,0,USD,
89302,26-Sep-2022 11:20,80,Paid,FALSE,FALSE,0,80,USD,
89301,26-Sep-2022 11:19,80,Voided,FALSE,FALSE,80,0,USD,
89300,26-Sep-2022 11:18,70,Paid,FALSE,FALSE,0,70,USD,
89299,26-Sep-2022 11:17,70,Voided,FALSE,FALSE,70,0,USD,
89298,26-Sep-2022 11:17,80,Paid,FALSE,FALSE,0,80,USD,
89297,26-Sep-2022 11:16,80,Voided,FALSE,FALSE,80,0,USD,
89296,26-Sep-2022 11:15,2900,Payment Due,TRUE,FALSE,2900,0,INR,
89295,26-Sep-2022 11:12,0,Paid,TRUE,TRUE,0,0,USD,
89294,26-Sep-2022 11:07,20,Paid,FALSE,FALSE,0,20,USD,
89293,26-Sep-2022 11:06,20,Voided,FALSE,FALSE,20,0,USD,
89292,26-Sep-2022 11:06,30,Paid,FALSE,FALSE,0,30,USD,
89291,26-Sep-2022 11:06,49,Payment Due,TRUE,FALSE,49,0,USD,
89290,26-Sep-2022 11:05,30,Voided,FALSE,FALSE,30,0,USD,
89289,26-Sep-2022 11:00,50,Voided,FALSE,FALSE,50,0,USD,
89288,26-Sep-2022 10:59,10,Voided,FALSE,FALSE,10,0,USD,
89287,26-Sep-2022 10:59,50,Voided,FALSE,FALSE,50,0,USD,
89286,26-Sep-2022 10:59,10,Paid,FALSE,FALSE,0,10,USD,
89285,26-Sep-2022 10:58,10,Voided,FALSE,FALSE,10,0,USD,
89284,26-Sep-2022 10:56,500,Voided,FALSE,FALSE,500,0,USD,IN
89283,26-Sep-2022 10:53,49,Paid,TRUE,FALSE,0,49,USD,
89282,26-Sep-2022 10:48,49,Payment Due,TRUE,FALSE,49,0,USD,
89281,26-Sep-2022 10:48,50,Paid,FALSE,FALSE,0,50,USD,
89280,26-Sep-2022 10:47,50,Voided,FALSE,FALSE,50,0,USD,
89279,26-Sep-2022 10:46,100,Voided,FALSE,FALSE,100,0,USD,
89278,26-Sep-2022 10:45,100,Paid,FALSE,FALSE,0,100,USD,
89277,26-Sep-2022 10:44,100,Voided,FALSE,FALSE,100,0,USD,
89276,26-Sep-2022 10:33,100,Paid,FALSE,FALSE,0,100,USD,
89275,26-Sep-2022 10:33,100,Voided,FALSE,FALSE,100,0,USD,
89274,26-Sep-2022 10:22,49,Paid,TRUE,FALSE,0,49,USD,
89273,26-Sep-2022 10:20,10,Voided,FALSE,FALSE,10,0,USD,
89272,26-Sep-2022 10:12,399,Paid,TRUE,FALSE,0,399,HKD,
89271,26-Sep-2022 10:00,20,Voided,FALSE,FALSE,20,0,USD,
89270,26-Sep-2022 9:54,0,Paid,TRUE,TRUE,0,0,INR,
89269,26-Sep-2022 9:53,98,Paid,TRUE,FALSE,0,98,USD,
89268,26-Sep-2022 9:52,10,Voided,FALSE,FALSE,10,0,USD,
89267,26-Sep-2022 9:47,80,Voided,FALSE,FALSE,80,0,USD,
89266,26-Sep-2022 9:44,80,Voided,FALSE,FALSE,80,0,USD,
89265,26-Sep-2022 9:44,80,Voided,FALSE,FALSE,80,0,USD,
89264,26-Sep-2022 9:40,30,Voided,FALSE,FALSE,30,0,USD,
89263,26-Sep-2022 9:39,30,Voided,FALSE,FALSE,30,0,USD,
89262,26-Sep-2022 9:30,200,Paid,FALSE,FALSE,0,200,USD,
89261,26-Sep-2022 9:30,20,Paid,FALSE,FALSE,0,20,USD,
89260,26-Sep-2022 9:16,10,Paid,FALSE,FALSE,0,10,USD,
89258,26-Sep-2022 9:10,2900,Payment Due,TRUE,FALSE,2900,0,INR,
89259,26-Sep-2022 9:10,20,Paid,FALSE,FALSE,0,20,USD,
89257,26-Sep-2022 9:04,20,Paid,FALSE,FALSE,0,20,USD,
89256,26-Sep-2022 8:35,500,Voided,FALSE,FALSE,500,0,USD,
89255,26-Sep-2022 8:34,500,Voided,FALSE,FALSE,500,0,USD,IN
89254,26-Sep-2022 8:17,49,Paid,TRUE,FALSE,0,49,USD,
89253,26-Sep-2022 8:04,53.62,Paid,TRUE,FALSE,0,26.81,USD,
89252,26-Sep-2022 6:40,20,Voided,FALSE,FALSE,20,0,USD,
89251,26-Sep-2022 6:03,49,Paid,TRUE,TRUE,0,49,USD,
89250,26-Sep-2022 5:35,49,Paid,TRUE,FALSE,0,49,USD,
89249,26-Sep-2022 5:19,98,Paid,TRUE,TRUE,0,98,USD,
89248,26-Sep-2022 5:10,100,Paid,FALSE,FALSE,0,100,USD,
89247,26-Sep-2022 4:52,49,Payment Due,TRUE,FALSE,49,0,USD,
89246,26-Sep-2022 4:45,98,Paid,TRUE,FALSE,0,98,USD,
89245,26-Sep-2022 4:32,50,Voided,FALSE,FALSE,50,0,USD,
89244,26-Sep-2022 4:32,50,Paid,FALSE,FALSE,0,50,USD,
89243,26-Sep-2022 4:31,50,Voided,FALSE,FALSE,50,0,USD,
89242,26-Sep-2022 4:28,27,Voided,FALSE,FALSE,27,0,USD,
89241,26-Sep-2022 4:17,10,Paid,FALSE,TRUE,0,10,USD,
89240,26-Sep-2022 4:15,98,Paid,TRUE,FALSE,0,98,USD,
89239,26-Sep-2022 4:14,49,Paid,TRUE,FALSE,0,49,USD,
89238,26-Sep-2022 4:13,49,Paid,TRUE,FALSE,0,49,USD,
89237,26-Sep-2022 4:06,49,Paid,TRUE,FALSE,0,49,USD,
89236,26-Sep-2022 3:56,49,Paid,TRUE,FALSE,0,49,USD,
89235,26-Sep-2022 3:51,0,Paid,TRUE,TRUE,0,0,INR,
89234,26-Sep-2022 3:42,15,Paid,FALSE,FALSE,0,15,USD,
89233,26-Sep-2022 3:41,15,Voided,FALSE,FALSE,15,0,USD,
89232,26-Sep-2022 3:32,49,Paid,TRUE,FALSE,0,49,USD,CO
89231,26-Sep-2022 3:27,49,Paid,TRUE,FALSE,0,49,USD,
89230,26-Sep-2022 3:11,2900,Payment Due,TRUE,FALSE,2900,0,INR,
89229,26-Sep-2022 3:08,5.06,Paid,TRUE,FALSE,0,0,USD,
89228,26-Sep-2022 3:06,49,Paid,TRUE,FALSE,0,49,USD,
89227,26-Sep-2022 2:54,2900,Payment Due,TRUE,FALSE,2900,0,INR,
89226,26-Sep-2022 2:51,49,Paid,TRUE,FALSE,0,49,USD,
89225,26-Sep-2022 2:51,10,Paid,FALSE,TRUE,0,10,USD,
89224,26-Sep-2022 2:50,20,Paid,FALSE,FALSE,0,20,USD,
89223,26-Sep-2022 2:49,5800,Payment Due,TRUE,FALSE,5800,0,INR,
89222,26-Sep-2022 2:47,49,Paid,TRUE,FALSE,0,49,USD,
89221,26-Sep-2022 2:45,49,Payment Due,TRUE,FALSE,49,0,USD,
89220,26-Sep-2022 2:39,49,Payment Due,TRUE,FALSE,49,0,USD,
89219,26-Sep-2022 2:37,111,Paid,TRUE,FALSE,0,111,USD,
89218,26-Sep-2022 2:34,100,Paid,FALSE,FALSE,0,100,USD,
89217,26-Sep-2022 2:33,100,Voided,FALSE,FALSE,100,0,USD,
89216,26-Sep-2022 2:33,50,Voided,FALSE,FALSE,50,0,USD,
89215,26-Sep-2022 2:31,0,Paid,TRUE,FALSE,0,0,USD,
89214,26-Sep-2022 2:25,49,Paid,TRUE,FALSE,0,49,USD,ZA
89213,26-Sep-2022 2:24,49,Payment Due,TRUE,FALSE,49,0,USD,
89212,26-Sep-2022 2:17,49,Paid,TRUE,FALSE,0,49,USD,
89211,26-Sep-2022 2:12,15,Voided,FALSE,FALSE,15,0,USD,
89210,26-Sep-2022 1:57,20,Paid,FALSE,FALSE,0,20,USD,
89209,26-Sep-2022 1:57,20,Voided,FALSE,FALSE,20,0,USD,
89208,26-Sep-2022 1:47,20,Paid,FALSE,FALSE,0,20,USD,
89207,26-Sep-2022 1:47,49,Paid,TRUE,FALSE,0,49,USD,
89206,26-Sep-2022 1:46,49,Payment Due,TRUE,FALSE,49,0,USD,
89205,26-Sep-2022 1:45,49,Paid,TRUE,FALSE,0,49,USD,
89204,26-Sep-2022 1:39,15,Paid,FALSE,FALSE,0,15,USD,
89203,26-Sep-2022 1:39,15,Voided,FALSE,FALSE,15,0,USD,
89202,26-Sep-2022 1:20,5800,Payment Due,TRUE,FALSE,5800,0,INR,
89201,26-Sep-2022 1:19,98,Paid,TRUE,FALSE,0,98,USD,ES
89200,26-Sep-2022 1:15,11,Paid,FALSE,FALSE,0,11,USD,
89199,26-Sep-2022 1:14,11,Voided,FALSE,FALSE,11,0,USD,
89198,26-Sep-2022 1:09,49,Payment Due,TRUE,FALSE,49,0,USD,
89197,26-Sep-2022 1:08,98,Paid,TRUE,FALSE,0,98,USD,
89195,26-Sep-2022 1:04,98,Payment Due,TRUE,FALSE,98,0,USD,
89196,26-Sep-2022 1:04,15,Paid,FALSE,FALSE,0,15,USD,
89194,26-Sep-2022 1:04,49,Payment Due,TRUE,FALSE,49,0,USD,
89193,26-Sep-2022 1:01,15,Paid,FALSE,FALSE,0,15,USD,
89192,26-Sep-2022 0:47,98,Paid,TRUE,FALSE,0,98,USD,
89191,26-Sep-2022 0:41,49,Payment Due,TRUE,FALSE,49,0,USD,
89190,26-Sep-2022 0:13,49,Paid,TRUE,FALSE,0,49,USD,
89189,26-Sep-2022 0:10,100,Voided,FALSE,FALSE,100,0,USD,
89188,26-Sep-2022 0:08,100,Paid,FALSE,FALSE,0,100,USD,
89187,26-Sep-2022 0:06,49,Payment Due,TRUE,FALSE,49,0,USD,
89186,26-Sep-2022 0:06,45,Paid,FALSE,FALSE,0,45,USD,
89185,26-Sep-2022 0:05,45,Voided,FALSE,FALSE,45,0,USD,
89184,26-Sep-2022 0:02,49,Paid,TRUE,FALSE,0,49,USD,
89183,26-Sep-2022 0:02,5800,Payment Due,TRUE,FALSE,5800,0,INR,
89182,26-Sep-2022 0:02,2900,Payment Due,TRUE,FALSE,2900,0,INR,
89180,26-Sep-2022 0:02,49,Payment Due,TRUE,FALSE,49,0,USD,
89181,26-Sep-2022 0:02,49,Payment Due,TRUE,FALSE,49,0,USD,
89179,26-Sep-2022 0:02,98,Payment Due,TRUE,FALSE,98,0,USD,
89178,26-Sep-2022 0:01,98,Payment Due,TRUE,FALSE,98,0,USD,
89177,25-Sep-2022 23:58,10,Paid,FALSE,TRUE,0,10,USD,
89176,25-Sep-2022 23:58,98,Payment Due,TRUE,FALSE,98,0,USD,
89175,25-Sep-2022 23:52,399,Payment Due,TRUE,FALSE,399,0,HKD,
89174,25-Sep-2022 23:52,20,Paid,FALSE,FALSE,0,20,USD,
89173,25-Sep-2022 23:51,20,Voided,FALSE,FALSE,20,0,USD,
89171,25-Sep-2022 23:50,49,Payment Due,TRUE,FALSE,49,0,USD,
89172,25-Sep-2022 23:50,50,Paid,FALSE,FALSE,0,50,USD,
89170,25-Sep-2022 23:49,50,Voided,FALSE,FALSE,50,0,USD,
89169,25-Sep-2022 23:46,49,Paid,TRUE,FALSE,0,49,USD,
89168,25-Sep-2022 23:43,300,Paid,FALSE,FALSE,0,300,USD,
89167,25-Sep-2022 23:43,300,Voided,FALSE,FALSE,300,0,USD,
89166,25-Sep-2022 23:38,20,Paid,FALSE,FALSE,0,20,USD,
89165,25-Sep-2022 23:37,50,Paid,FALSE,FALSE,0,50,USD,
89163,25-Sep-2022 23:35,98,Payment Due,TRUE,FALSE,98,0,USD,
89164,25-Sep-2022 23:35,98,Payment Due,TRUE,FALSE,98,0,USD,
89162,25-Sep-2022 23:34,49,Paid,TRUE,FALSE,0,49,USD,
89161,25-Sep-2022 23:23,49,Paid,TRUE,FALSE,0,49,USD,
89160,25-Sep-2022 23:23,49,Payment Due,TRUE,FALSE,49,0,USD,
89159,25-Sep-2022 23:20,49,Paid,TRUE,FALSE,0,49,USD,
89158,25-Sep-2022 23:14,399,Payment Due,TRUE,FALSE,399,0,HKD,
89157,25-Sep-2022 23:12,15,Paid,FALSE,FALSE,0,15,USD,
89156,25-Sep-2022 23:10,294,Payment Due,TRUE,FALSE,294,0,USD,
89155,25-Sep-2022 23:07,500,Paid,FALSE,FALSE,0,500,USD,
89154,25-Sep-2022 23:06,20,Paid,FALSE,FALSE,0,20,USD,
89153,25-Sep-2022 23:06,20,Voided,FALSE,FALSE,20,0,USD,
89151,25-Sep-2022 23:04,98,Payment Due,TRUE,FALSE,98,0,USD,
89152,25-Sep-2022 23:04,98,Payment Due,TRUE,FALSE,98,0,USD,
89150,25-Sep-2022 23:02,2900,Payment Due,TRUE,FALSE,2900,0,INR,
89149,25-Sep-2022 22:57,11,Voided,FALSE,FALSE,11,0,USD,
89148,25-Sep-2022 22:57,18,Paid,FALSE,FALSE,0,18,USD,
89147,25-Sep-2022 22:57,18,Voided,FALSE,FALSE,18,0,USD,
89146,25-Sep-2022 22:56,18,Paid,FALSE,FALSE,0,18,USD,
89145,25-Sep-2022 22:56,18,Voided,FALSE,FALSE,18,0,USD,
89144,25-Sep-2022 22:56,18,Paid,FALSE,FALSE,0,18,USD,
89143,25-Sep-2022 22:55,18,Voided,FALSE,FALSE,18,0,USD,
89142,25-Sep-2022 22:54,49,Payment Due,TRUE,FALSE,49,0,USD,
89141,25-Sep-2022 22:53,49,Payment Due,TRUE,FALSE,49,0,USD,
89140,25-Sep-2022 22:50,20,Paid,FALSE,FALSE,0,20,USD,
89139,25-Sep-2022 22:43,100,Paid,FALSE,FALSE,0,100,USD,
89138,25-Sep-2022 22:42,18,Voided,FALSE,FALSE,18,0,USD,
89137,25-Sep-2022 22:42,100,Voided,FALSE,FALSE,100,0,USD,
89136,25-Sep-2022 22:42,18,Paid,FALSE,FALSE,0,18,USD,
89135,25-Sep-2022 22:42,18,Voided,FALSE,FALSE,18,0,USD,
89134,25-Sep-2022 22:41,18,Paid,FALSE,FALSE,0,18,USD,
89133,25-Sep-2022 22:41,18,Voided,FALSE,FALSE,18,0,USD,
89132,25-Sep-2022 22:41,18,Paid,FALSE,FALSE,0,18,USD,
89131,25-Sep-2022 22:40,18,Voided,FALSE,FALSE,18,0,USD,
89130,25-Sep-2022 22:40,10,Voided,FALSE,FALSE,10,0,USD,
89129,25-Sep-2022 22:40,18,Paid,FALSE,FALSE,0,18,USD,
89128,25-Sep-2022 22:40,18,Voided,FALSE,FALSE,18,0,USD,
89127,25-Sep-2022 22:40,18,Paid,FALSE,FALSE,0,18,USD,
89126,25-Sep-2022 22:40,10,Voided,FALSE,FALSE,10,0,USD,
89125,25-Sep-2022 22:40,10,Voided,FALSE,FALSE,10,0,USD,
89124,25-Sep-2022 22:39,18,Voided,FALSE,FALSE,18,0,USD,
89123,25-Sep-2022 22:39,10,Voided,FALSE,FALSE,10,0,USD,
89122,25-Sep-2022 22:39,18,Paid,FALSE,FALSE,0,18,USD,
89121,25-Sep-2022 22:39,10,Voided,FALSE,FALSE,10,0,USD,
89120,25-Sep-2022 22:39,18,Voided,FALSE,FALSE,18,0,USD,
89119,25-Sep-2022 22:39,18,Paid,FALSE,FALSE,0,18,USD,
89118,25-Sep-2022 22:38,18,Voided,FALSE,FALSE,18,0,USD,
89117,25-Sep-2022 22:38,18,Paid,FALSE,FALSE,0,18,USD,
89116,25-Sep-2022 22:38,2900,Payment Due,TRUE,FALSE,2900,0,INR,
89115,25-Sep-2022 22:38,18,Voided,FALSE,FALSE,18,0,USD,
89114,25-Sep-2022 22:38,10,Voided,FALSE,FALSE,10,0,USD,
89113,25-Sep-2022 22:38,18,Paid,FALSE,FALSE,0,18,USD,
89112,25-Sep-2022 22:37,10,Voided,FALSE,FALSE,10,0,USD,
89110,25-Sep-2022 22:37,10,Voided,FALSE,FALSE,10,0,USD,
89111,25-Sep-2022 22:37,18,Voided,FALSE,FALSE,18,0,USD,
89109,25-Sep-2022 22:37,18,Paid,FALSE,FALSE,0,18,USD,
89108,25-Sep-2022 22:37,18,Voided,FALSE,FALSE,18,0,USD,
89107,25-Sep-2022 22:37,18,Paid,FALSE,FALSE,0,18,USD,
89106,25-Sep-2022 22:36,18,Paid,FALSE,FALSE,0,18,USD,
89105,25-Sep-2022 22:36,18,Paid,FALSE,FALSE,0,18,USD,
89104,25-Sep-2022 22:36,18,Paid,FALSE,FALSE,0,18,USD,
89103,25-Sep-2022 22:36,18,Paid,FALSE,FALSE,0,18,USD,
89102,25-Sep-2022 22:32,2900,Payment Due,TRUE,FALSE,2900,0,INR,
89101,25-Sep-2022 22:29,12,Paid,FALSE,FALSE,0,12,USD,
89100,25-Sep-2022 22:29,12,Voided,FALSE,FALSE,12,0,USD,
89099,25-Sep-2022 22:28,49,Paid,TRUE,TRUE,0,49,USD,
89098,25-Sep-2022 22:22,0,Paid,TRUE,TRUE,0,0,USD,
89097,25-Sep-2022 22:19,188,Paid,TRUE,FALSE,0,188,USD,
89096,25-Sep-2022 22:13,49,Paid,TRUE,TRUE,0,49,USD,
89095,25-Sep-2022 22:13,0,Paid,TRUE,TRUE,0,0,USD,
89094,25-Sep-2022 22:11,49,Paid,TRUE,TRUE,0,49,USD,
89093,25-Sep-2022 22:10,49,Paid,TRUE,TRUE,0,49,USD,
89092,25-Sep-2022 22:09,49,Paid,TRUE,FALSE,0,49,USD,
89091,25-Sep-2022 22:07,20,Paid,FALSE,FALSE,0,20,USD,
89090,25-Sep-2022 22:06,20,Voided,FALSE,FALSE,20,0,USD,
89089,25-Sep-2022 22:05,49,Paid,TRUE,FALSE,0,49,USD,
89088,25-Sep-2022 22:05,2900,Payment Due,TRUE,FALSE,2900,0,INR,
89087,25-Sep-2022 22:03,49,Payment Due,TRUE,FALSE,49,0,USD,
89086,25-Sep-2022 22:02,15,Paid,FALSE,FALSE,0,15,USD,
89084,25-Sep-2022 22:02,15,Voided,FALSE,FALSE,15,0,USD,
89085,25-Sep-2022 22:02,100,Paid,FALSE,FALSE,0,100,USD,
89083,25-Sep-2022 22:01,49,Payment Due,TRUE,FALSE,49,0,USD,
89082,25-Sep-2022 22:01,100,Voided,FALSE,FALSE,100,0,USD,
89081,25-Sep-2022 22:00,5800,Payment Due,TRUE,FALSE,5800,0,INR,
89080,25-Sep-2022 21:55,49,Paid,TRUE,FALSE,0,49,USD,
89079,25-Sep-2022 21:53,49,Paid,TRUE,FALSE,0,49,USD,
89078,25-Sep-2022 21:53,480,Paid,TRUE,FALSE,0,480,USD,
89076,25-Sep-2022 21:49,0,Paid,TRUE,TRUE,0,0,USD,
89077,25-Sep-2022 21:49,49,Paid,TRUE,TRUE,0,49,USD,
89075,25-Sep-2022 21:47,50,Paid,FALSE,FALSE,0,50,USD,
89074,25-Sep-2022 21:45,50,Voided,FALSE,FALSE,50,0,USD,
89073,25-Sep-2022 21:40,49,Paid,TRUE,FALSE,0,49,USD,
89072,25-Sep-2022 21:40,10,Voided,FALSE,FALSE,10,0,USD,
89071,25-Sep-2022 21:39,49,Paid,TRUE,FALSE,0,49,USD,
89070,25-Sep-2022 21:38,10,Voided,FALSE,FALSE,10,0,USD,
89069,25-Sep-2022 21:35,49,Paid,TRUE,FALSE,0,49,USD,
89068,25-Sep-2022 21:31,20,Paid,FALSE,FALSE,0,20,USD,
89067,25-Sep-2022 21:31,20,Voided,FALSE,FALSE,20,0,USD,
89066,25-Sep-2022 21:30,10,Voided,FALSE,FALSE,10,0,USD,
89065,25-Sep-2022 21:30,2900,Payment Due,TRUE,FALSE,2900,0,INR,
89064,25-Sep-2022 21:30,2900,Payment Due,TRUE,FALSE,2900,0,INR,
89063,25-Sep-2022 21:26,15,Paid,FALSE,FALSE,0,15,USD,
89062,25-Sep-2022 21:24,15,Voided,FALSE,FALSE,15,0,USD,
89061,25-Sep-2022 21:22,49,Paid,TRUE,FALSE,0,49,USD,
89060,25-Sep-2022 21:18,49,Paid,TRUE,TRUE,0,49,USD,
89059,25-Sep-2022 21:11,49,Paid,TRUE,TRUE,0,49,USD,
89058,25-Sep-2022 21:09,49,Paid,TRUE,TRUE,0,49,USD,
89057,25-Sep-2022 21:03,49,Paid,TRUE,TRUE,0,49,USD,
89056,25-Sep-2022 21:02,2900,Payment Due,TRUE,FALSE,2900,0,INR,
89055,25-Sep-2022 21:00,15,Paid,FALSE,FALSE,0,15,USD,
89054,25-Sep-2022 21:00,49,Paid,TRUE,FALSE,0,49,USD,
89053,25-Sep-2022 20:58,0,Paid,TRUE,TRUE,0,0,USD,
89052,25-Sep-2022 20:57,15,Voided,FALSE,FALSE,15,0,USD,
89051,25-Sep-2022 20:56,49,Paid,TRUE,TRUE,0,49,USD,
89050,25-Sep-2022 20:56,15,Paid,FALSE,FALSE,0,15,USD,
89049,25-Sep-2022 20:56,15,Voided,FALSE,FALSE,15,0,USD,
89048,25-Sep-2022 20:55,50,Voided,FALSE,FALSE,50,0,USD,
89047,25-Sep-2022 20:50,20,Voided,FALSE,FALSE,20,0,USD,
89046,25-Sep-2022 20:48,30,Paid,FALSE,FALSE,0,30,USD,IN
89045,25-Sep-2022 20:47,140,Paid,FALSE,FALSE,0,140,USD,
89044,25-Sep-2022 20:47,30,Voided,FALSE,FALSE,30,0,USD,IN
89043,25-Sep-2022 20:47,15,Paid,FALSE,FALSE,0,15,USD,
89042,25-Sep-2022 20:46,15,Voided,FALSE,FALSE,15,0,USD,
89041,25-Sep-2022 20:46,140,Voided,FALSE,FALSE,140,0,USD,
89040,25-Sep-2022 20:46,30,Voided,FALSE,FALSE,30,0,USD,
89039,25-Sep-2022 20:45,49,Paid,TRUE,TRUE,0,49,USD,
89038,25-Sep-2022 20:45,30,Voided,FALSE,FALSE,30,0,USD,
89037,25-Sep-2022 20:43,15,Paid,FALSE,FALSE,0,15,USD,
89036,25-Sep-2022 20:43,15,Voided,FALSE,FALSE,15,0,USD,
89035,25-Sep-2022 20:40,50,Paid,FALSE,FALSE,0,50,USD,
89034,25-Sep-2022 20:38,1970,Payment Due,TRUE,FALSE,1970,0,INR,
89033,25-Sep-2022 20:36,78.4,Paid,TRUE,FALSE,0,78.4,USD,
89032,25-Sep-2022 20:36,100,Paid,FALSE,FALSE,0,100,USD,
89031,25-Sep-2022 20:35,49,Paid,TRUE,TRUE,0,49,USD,
89030,25-Sep-2022 20:35,15,Paid,FALSE,TRUE,0,15,USD,
89029,25-Sep-2022 20:34,49,Paid,TRUE,FALSE,0,49,USD,
89028,25-Sep-2022 20:34,15,Voided,FALSE,FALSE,15,0,USD,
89027,25-Sep-2022 20:32,12,Paid,FALSE,FALSE,0,12,USD,
89026,25-Sep-2022 20:32,12,Voided,FALSE,FALSE,12,0,USD,
89025,25-Sep-2022 20:24,30,Voided,FALSE,FALSE,30,0,USD,
89024,25-Sep-2022 20:23,30,Voided,FALSE,FALSE,30,0,USD,
89023,25-Sep-2022 20:21,399,Payment Due,TRUE,FALSE,399,0,HKD,
89022,25-Sep-2022 20:20,12,Voided,FALSE,FALSE,12,0,USD,
89021,25-Sep-2022 20:20,399,Paid,TRUE,TRUE,0,399,HKD,
89020,25-Sep-2022 20:17,49,Paid,TRUE,TRUE,0,49,USD,
89019,25-Sep-2022 20:12,100,Paid,FALSE,FALSE,0,100,USD,
89018,25-Sep-2022 20:11,10,Paid,FALSE,FALSE,0,10,USD,
89017,25-Sep-2022 20:10,30,Paid,FALSE,FALSE,0,30,USD,
89016,25-Sep-2022 20:10,30,Voided,FALSE,FALSE,30,0,USD,
89015,25-Sep-2022 20:08,30,Voided,FALSE,FALSE,30,0,USD,
89014,25-Sep-2022 20:06,30,Paid,FALSE,FALSE,0,30,USD,
89013,25-Sep-2022 20:06,35,Paid,FALSE,FALSE,0,35,USD,
89012,25-Sep-2022 20:06,30,Paid,FALSE,FALSE,0,30,USD,
89011,25-Sep-2022 20:05,30,Paid,FALSE,FALSE,0,30,USD,
89010,25-Sep-2022 20:05,30,Paid,FALSE,FALSE,0,30,USD,
89009,25-Sep-2022 20:04,20,Paid,FALSE,FALSE,0,20,USD,
89008,25-Sep-2022 20:04,30,Paid,FALSE,FALSE,0,30,USD,
89007,25-Sep-2022 20:03,0,Paid,TRUE,TRUE,0,0,INR,
89006,25-Sep-2022 20:02,10,Voided,FALSE,FALSE,10,0,USD,IN
89005,25-Sep-2022 20:02,20,Paid,FALSE,FALSE,0,20,USD,
89004,25-Sep-2022 20:02,30,Paid,FALSE,FALSE,0,30,USD,
89003,25-Sep-2022 20:02,30,Paid,FALSE,FALSE,0,30,USD,
89002,25-Sep-2022 20:02,30,Paid,FALSE,FALSE,0,30,USD,
89001,25-Sep-2022 20:01,20,Paid,FALSE,FALSE,0,20,USD,
89000,25-Sep-2022 20:01,98,Payment Due,TRUE,FALSE,98,0,USD,
88999,25-Sep-2022 20:00,0,Paid,TRUE,TRUE,0,0,INR,
88998,25-Sep-2022 19:54,100,Paid,FALSE,FALSE,0,100,USD,
88997,25-Sep-2022 19:53,20,Voided,FALSE,FALSE,20,0,USD,
88996,25-Sep-2022 19:53,20,Voided,FALSE,FALSE,20,0,USD,
88995,25-Sep-2022 19:53,49,Payment Due,TRUE,FALSE,49,0,USD,
88994,25-Sep-2022 19:49,2900,Paid,TRUE,FALSE,0,2900,INR,
88993,25-Sep-2022 19:49,49,Paid,TRUE,TRUE,0,49,USD,
88992,25-Sep-2022 19:47,10,Paid,FALSE,FALSE,0,10,USD,
88991,25-Sep-2022 19:44,49,Paid,TRUE,TRUE,0,49,USD,
88990,25-Sep-2022 19:41,0,Paid,TRUE,TRUE,0,0,USD,
88989,25-Sep-2022 19:39,0,Paid,TRUE,TRUE,0,0,USD,
88988,25-Sep-2022 19:38,0,Paid,TRUE,TRUE,0,0,USD,
88987,25-Sep-2022 19:38,49,Paid,TRUE,FALSE,0,49,USD,
88986,25-Sep-2022 19:36,98,Paid,TRUE,FALSE,0,98,USD,
88985,25-Sep-2022 19:36,20,Voided,FALSE,FALSE,20,0,USD,
88984,25-Sep-2022 19:35,20,Voided,FALSE,FALSE,20,0,USD,
88983,25-Sep-2022 19:35,10,Paid,FALSE,FALSE,0,10,USD,
88982,25-Sep-2022 19:33,12,Voided,FALSE,FALSE,12,0,USD,
88981,25-Sep-2022 19:33,10,Voided,FALSE,FALSE,10,0,USD,
88980,25-Sep-2022 19:32,2900,Payment Due,TRUE,FALSE,2900,0,INR,
88979,25-Sep-2022 19:31,10,Voided,FALSE,FALSE,10,0,USD,
